session_id,ip_address,session_start,session_end,page_views,unique_pages
69.171.248.3_S1,69.171.248.3,2015-05-18 01:05:32+00:00,2015-05-18 01:05:32+00:00,1,1
69.171.248.4_S1,69.171.248.4,2015-05-18 01:05:23+00:00,2015-05-18 01:05:23+00:00,1,1
69.175.14.228_S1,69.175.14.228,2015-05-18 11:05:52+00:00,2015-05-18 11:05:52+00:00,1,1
69.175.14.230_S1,69.175.14.230,2015-05-20 03:05:13+00:00,2015-05-20 03:05:13+00:00,1,1
69.175.87.242_S1,69.175.87.242,2015-05-18 11:05:44+00:00,2015-05-18 11:05:44+00:00,1,1
69.181.104.228_S1,69.181.104.228,2015-05-18 05:05:04+00:00,2015-05-18 05:05:56+00:00,6,6
69.234.185.154_S1,69.234.185.154,2015-05-18 05:05:02+00:00,2015-05-18 05:05:49+00:00,6,6
69.26.164.70_S1,69.26.164.70,2015-05-19 17:05:09+00:00,2015-05-19 17:05:55+00:00,2,2
69.50.176.67_S1,69.50.176.67,2015-05-18 09:05:43+00:00,2015-05-18 09:05:43+00:00,1,1
69.63.23.193_S1,69.63.23.193,2015-05-18 10:05:41+00:00,2015-05-18 10:05:41+00:00,1,1
69.85.215.56_S1,69.85.215.56,2015-05-20 06:05:01+00:00,2015-05-20 06:05:51+00:00,6,6
70.109.45.64_S1,70.109.45.64,2015-05-18 17:05:20+00:00,2015-05-18 17:05:51+00:00,5,5
70.109.45.64_S2,70.109.45.64,2015-05-18 18:05:13+00:00,2015-05-18 18:05:13+00:00,1,1
70.112.152.59_S1,70.112.152.59,2015-05-18 17:05:10+00:00,2015-05-18 17:05:51+00:00,6,6
70.127.254.161_S1,70.127.254.161,2015-05-17 22:05:19+00:00,2015-05-17 22:05:56+00:00,6,6
70.177.214.34_S1,70.177.214.34,2015-05-20 07:05:20+00:00,2015-05-20 07:05:20+00:00,1,1
70.182.103.221_S1,70.182.103.221,2015-05-20 11:05:00+00:00,2015-05-20 11:05:41+00:00,6,6
70.186.197.197_S1,70.186.197.197,2015-05-18 09:05:04+00:00,2015-05-18 09:05:34+00:00,6,6
70.190.77.28_S1,70.190.77.28,2015-05-17 18:05:36+00:00,2015-05-17 18:05:39+00:00,2,2
70.193.72.87_S1,70.193.72.87,2015-05-18 00:05:31+00:00,2015-05-18 00:05:31+00:00,1,1
70.197.6.64_S1,70.197.6.64,2015-05-20 08:05:15+00:00,2015-05-20 08:05:15+00:00,1,1
70.210.13.207_S1,70.210.13.207,2015-05-19 10:05:01+00:00,2015-05-19 10:05:27+00:00,2,1
70.42.255.243_S1,70.42.255.243,2015-05-20 20:05:00+00:00,2015-05-20 20:05:00+00:00,1,1
70.83.251.183_S1,70.83.251.183,2015-05-18 17:05:04+00:00,2015-05-18 17:05:56+00:00,22,6
71.171.122.192_S1,71.171.122.192,2015-05-17 17:05:59+00:00,2015-05-17 17:05:59+00:00,1,1
71.191.158.163_S1,71.191.158.163,2015-05-18 03:05:03+00:00,2015-05-18 03:05:49+00:00,6,6
71.207.12.53_S1,71.207.12.53,2015-05-17 12:05:17+00:00,2015-05-17 12:05:17+00:00,1,1
71.207.12.53_S2,71.207.12.53,2015-05-18 12:05:35+00:00,2015-05-18 12:05:35+00:00,1,1
71.207.215.148_S1,71.207.215.148,2015-05-17 21:05:01+00:00,2015-05-17 21:05:54+00:00,6,6
71.212.224.97_S1,71.212.224.97,2015-05-17 11:05:05+00:00,2015-05-17 11:05:28+00:00,5,5
71.229.217.245_S1,71.229.217.245,2015-05-18 14:05:52+00:00,2015-05-18 14:05:52+00:00,1,1
71.33.204.157_S1,71.33.204.157,2015-05-18 02:05:06+00:00,2015-05-18 02:05:54+00:00,6,6
71.59.185.163_S1,71.59.185.163,2015-05-20 09:05:51+00:00,2015-05-20 09:05:51+00:00,1,1
71.59.29.242_S1,71.59.29.242,2015-05-18 00:05:05+00:00,2015-05-18 00:05:27+00:00,2,2
71.9.98.194_S1,71.9.98.194,2015-05-17 17:05:08+00:00,2015-05-17 17:05:56+00:00,6,6
72.167.232.223_S1,72.167.232.223,2015-05-19 09:05:14+00:00,2015-05-19 09:05:14+00:00,1,1
72.174.22.174_S1,72.174.22.174,2015-05-17 20:05:18+00:00,2015-05-17 20:05:59+00:00,6,6
72.177.92.9_S1,72.177.92.9,2015-05-20 12:05:58+00:00,2015-05-20 12:05:58+00:00,1,1
72.182.137.233_S1,72.182.137.233,2015-05-20 19:05:46+00:00,2015-05-20 19:05:46+00:00,1,1
72.182.73.81_S1,72.182.73.81,2015-05-20 02:05:33+00:00,2015-05-20 02:05:33+00:00,1,1
72.199.66.220_S1,72.199.66.220,2015-05-20 16:05:07+00:00,2015-05-20 16:05:55+00:00,6,6
72.215.249.101_S1,72.215.249.101,2015-05-18 12:05:01+00:00,2015-05-18 12:05:55+00:00,6,6
72.223.76.198_S1,72.223.76.198,2015-05-19 02:05:02+00:00,2015-05-19 02:05:56+00:00,18,18
72.4.104.94_S1,72.4.104.94,2015-05-20 15:05:00+00:00,2015-05-20 15:05:58+00:00,6,6
72.54.172.193_S1,72.54.172.193,2015-05-20 08:05:00+00:00,2015-05-20 08:05:53+00:00,6,6
72.76.128.176_S1,72.76.128.176,2015-05-19 12:05:05+00:00,2015-05-19 12:05:49+00:00,7,6
72.9.0.86_S1,72.9.0.86,2015-05-20 18:05:00+00:00,2015-05-20 18:05:52+00:00,6,6
74.105.15.185_S1,74.105.15.185,2015-05-18 17:05:07+00:00,2015-05-18 17:05:51+00:00,5,5
74.125.176.144_S1,74.125.176.144,2015-05-17 19:05:34+00:00,2015-05-17 19:05:34+00:00,1,1
74.125.176.144_S2,74.125.176.144,2015-05-17 23:05:58+00:00,2015-05-17 23:05:58+00:00,1,1
74.125.176.144_S3,74.125.176.144,2015-05-18 11:05:29+00:00,2015-05-18 11:05:29+00:00,1,1
74.125.176.144_S4,74.125.176.144,2015-05-18 12:05:09+00:00,2015-05-18 12:05:09+00:00,1,1
74.125.176.144_S5,74.125.176.144,2015-05-18 17:05:22+00:00,2015-05-18 17:05:22+00:00,1,1
74.125.176.144_S6,74.125.176.144,2015-05-18 22:05:14+00:00,2015-05-18 22:05:14+00:00,1,1
74.125.176.144_S7,74.125.176.144,2015-05-18 23:05:07+00:00,2015-05-18 23:05:07+00:00,1,1
74.125.176.144_S8,74.125.176.144,2015-05-19 11:05:06+00:00,2015-05-19 11:05:06+00:00,1,1
74.125.176.144_S9,74.125.176.144,2015-05-20 14:05:17+00:00,2015-05-20 14:05:17+00:00,1,1
74.125.176.145_S1,74.125.176.145,2015-05-18 02:05:48+00:00,2015-05-18 02:05:48+00:00,1,1
74.125.176.145_S2,74.125.176.145,2015-05-18 07:05:16+00:00,2015-05-18 07:05:16+00:00,1,1
74.125.176.145_S3,74.125.176.145,2015-05-20 16:05:03+00:00,2015-05-20 16:05:03+00:00,1,1
74.125.176.145_S4,74.125.176.145,2015-05-20 20:05:58+00:00,2015-05-20 20:05:58+00:00,1,1
74.125.176.146_S1,74.125.176.146,2015-05-17 16:05:12+00:00,2015-05-17 16:05:12+00:00,1,1
74.125.176.146_S2,74.125.176.146,2015-05-18 10:05:31+00:00,2015-05-18 10:05:31+00:00,1,1
74.125.176.146_S3,74.125.176.146,2015-05-18 16:05:16+00:00,2015-05-18 16:05:16+00:00,1,1
74.125.176.146_S4,74.125.176.146,2015-05-18 19:05:13+00:00,2015-05-18 19:05:41+00:00,2,1
74.125.176.146_S5,74.125.176.146,2015-05-19 00:05:12+00:00,2015-05-19 00:05:12+00:00,1,1
74.125.176.146_S6,74.125.176.146,2015-05-19 14:05:44+00:00,2015-05-19 14:05:44+00:00,1,1
74.125.176.146_S7,74.125.176.146,2015-05-20 04:05:46+00:00,2015-05-20 04:05:46+00:00,1,1
74.125.176.146_S8,74.125.176.146,2015-05-20 17:05:37+00:00,2015-05-20 17:05:37+00:00,1,1
74.125.176.147_S1,74.125.176.147,2015-05-19 15:05:26+00:00,2015-05-19 15:05:26+00:00,1,1
74.125.176.147_S2,74.125.176.147,2015-05-19 23:05:45+00:00,2015-05-19 23:05:45+00:00,1,1
74.125.176.148_S1,74.125.176.148,2015-05-17 16:05:37+00:00,2015-05-17 16:05:37+00:00,1,1
74.125.176.148_S2,74.125.176.148,2015-05-17 18:05:33+00:00,2015-05-17 18:05:33+00:00,1,1
74.125.176.148_S3,74.125.176.148,2015-05-17 20:05:19+00:00,2015-05-17 20:05:19+00:00,1,1
74.125.176.148_S4,74.125.176.148,2015-05-17 21:05:18+00:00,2015-05-17 21:05:18+00:00,1,1
74.125.176.148_S5,74.125.176.148,2015-05-18 21:05:54+00:00,2015-05-18 21:05:54+00:00,1,1
74.125.176.148_S6,74.125.176.148,2015-05-19 18:05:28+00:00,2015-05-19 18:05:28+00:00,1,1
74.125.176.149_S1,74.125.176.149,2015-05-17 15:05:53+00:00,2015-05-17 15:05:53+00:00,1,1
74.125.176.149_S2,74.125.176.149,2015-05-18 11:05:46+00:00,2015-05-18 11:05:46+00:00,1,1
74.125.176.149_S3,74.125.176.149,2015-05-19 04:05:09+00:00,2015-05-19 04:05:09+00:00,1,1
74.125.176.149_S4,74.125.176.149,2015-05-20 02:05:20+00:00,2015-05-20 02:05:20+00:00,1,1
74.125.176.149_S5,74.125.176.149,2015-05-20 06:05:27+00:00,2015-05-20 06:05:27+00:00,1,1
74.125.176.149_S6,74.125.176.149,2015-05-20 12:05:54+00:00,2015-05-20 12:05:54+00:00,1,1
74.125.176.150_S1,74.125.176.150,2015-05-18 02:05:44+00:00,2015-05-18 02:05:44+00:00,1,1
74.125.176.150_S10,74.125.176.150,2015-05-20 19:05:42+00:00,2015-05-20 19:05:42+00:00,1,1
74.125.176.150_S2,74.125.176.150,2015-05-18 07:05:46+00:00,2015-05-18 07:05:46+00:00,1,1
74.125.176.150_S3,74.125.176.150,2015-05-18 09:05:02+00:00,2015-05-18 09:05:02+00:00,1,1
74.125.176.150_S4,74.125.176.150,2015-05-18 11:05:47+00:00,2015-05-18 11:05:47+00:00,1,1
74.125.176.150_S5,74.125.176.150,2015-05-18 14:05:27+00:00,2015-05-18 14:05:27+00:00,1,1
74.125.176.150_S6,74.125.176.150,2015-05-18 23:05:18+00:00,2015-05-18 23:05:18+00:00,1,1
74.125.176.150_S7,74.125.176.150,2015-05-19 01:05:09+00:00,2015-05-19 01:05:09+00:00,1,1
74.125.176.150_S8,74.125.176.150,2015-05-19 10:05:36+00:00,2015-05-19 10:05:36+00:00,1,1
74.125.176.150_S9,74.125.176.150,2015-05-20 12:05:03+00:00,2015-05-20 12:05:03+00:00,1,1
74.125.176.151_S1,74.125.176.151,2015-05-17 15:05:40+00:00,2015-05-17 15:05:40+00:00,1,1
74.125.176.151_S2,74.125.176.151,2015-05-18 00:05:26+00:00,2015-05-18 00:05:26+00:00,1,1
74.125.176.151_S3,74.125.176.151,2015-05-18 13:05:45+00:00,2015-05-18 13:05:45+00:00,1,1
74.125.176.151_S4,74.125.176.151,2015-05-18 18:05:22+00:00,2015-05-18 18:05:22+00:00,1,1
74.125.176.151_S5,74.125.176.151,2015-05-19 12:05:46+00:00,2015-05-19 12:05:46+00:00,1,1
74.125.176.151_S6,74.125.176.151,2015-05-19 14:05:25+00:00,2015-05-19 14:05:25+00:00,1,1
74.125.176.151_S7,74.125.176.151,2015-05-20 07:05:27+00:00,2015-05-20 07:05:27+00:00,1,1
74.125.176.151_S8,74.125.176.151,2015-05-20 11:05:45+00:00,2015-05-20 11:05:45+00:00,1,1
74.125.176.80_S1,74.125.176.80,2015-05-18 15:05:26+00:00,2015-05-18 15:05:26+00:00,1,1
74.125.176.81_S1,74.125.176.81,2015-05-17 11:05:28+00:00,2015-05-17 11:05:28+00:00,1,1
74.125.176.82_S1,74.125.176.82,2015-05-18 00:05:46+00:00,2015-05-18 00:05:46+00:00,1,1
74.125.176.82_S2,74.125.176.82,2015-05-18 05:05:42+00:00,2015-05-18 05:05:42+00:00,1,1
74.125.176.82_S3,74.125.176.82,2015-05-18 20:05:41+00:00,2015-05-18 20:05:41+00:00,1,1
74.125.176.83_S1,74.125.176.83,2015-05-18 06:05:34+00:00,2015-05-18 06:05:34+00:00,1,1
74.125.176.83_S2,74.125.176.83,2015-05-20 13:05:20+00:00,2015-05-20 13:05:20+00:00,1,1
74.125.176.84_S1,74.125.176.84,2015-05-18 06:05:40+00:00,2015-05-18 06:05:40+00:00,1,1
74.125.176.84_S2,74.125.176.84,2015-05-18 21:05:41+00:00,2015-05-18 21:05:41+00:00,1,1
74.125.176.84_S3,74.125.176.84,2015-05-20 18:05:45+00:00,2015-05-20 18:05:45+00:00,1,1
74.125.19.208_S1,74.125.19.208,2015-05-19 20:05:49+00:00,2015-05-19 20:05:49+00:00,1,1
74.125.19.215_S1,74.125.19.215,2015-05-18 17:05:50+00:00,2015-05-18 17:05:50+00:00,1,1
74.125.19.80_S1,74.125.19.80,2015-05-18 13:05:33+00:00,2015-05-18 13:05:33+00:00,1,1
74.125.19.80_S2,74.125.19.80,2015-05-19 03:05:19+00:00,2015-05-19 03:05:19+00:00,1,1
74.125.19.80_S3,74.125.19.80,2015-05-19 09:05:00+00:00,2015-05-19 09:05:00+00:00,1,1
74.125.19.80_S4,74.125.19.80,2015-05-20 06:05:31+00:00,2015-05-20 06:05:31+00:00,1,1
74.125.19.80_S5,74.125.19.80,2015-05-20 14:05:21+00:00,2015-05-20 14:05:21+00:00,1,1
74.125.19.81_S1,74.125.19.81,2015-05-17 19:05:29+00:00,2015-05-17 19:05:29+00:00,1,1
74.125.19.81_S2,74.125.19.81,2015-05-19 22:05:54+00:00,2015-05-19 22:05:54+00:00,1,1
74.125.19.81_S3,74.125.19.81,2015-05-20 08:05:06+00:00,2015-05-20 08:05:06+00:00,1,1
74.125.19.82_S1,74.125.19.82,2015-05-17 22:05:04+00:00,2015-05-17 22:05:04+00:00,1,1
74.125.19.82_S10,74.125.19.82,2015-05-19 17:05:52+00:00,2015-05-19 17:05:52+00:00,1,1
74.125.19.82_S11,74.125.19.82,2015-05-20 03:05:51+00:00,2015-05-20 03:05:51+00:00,1,1
74.125.19.82_S2,74.125.19.82,2015-05-18 03:05:05+00:00,2015-05-18 03:05:05+00:00,1,1
74.125.19.82_S3,74.125.19.82,2015-05-18 14:05:27+00:00,2015-05-18 14:05:27+00:00,1,1
74.125.19.82_S4,74.125.19.82,2015-05-18 18:05:52+00:00,2015-05-18 18:05:52+00:00,1,1
74.125.19.82_S5,74.125.19.82,2015-05-19 05:05:00+00:00,2015-05-19 05:05:00+00:00,1,1
74.125.19.82_S6,74.125.19.82,2015-05-19 06:05:27+00:00,2015-05-19 06:05:27+00:00,1,1
74.125.19.82_S7,74.125.19.82,2015-05-19 08:05:48+00:00,2015-05-19 08:05:48+00:00,1,1
74.125.19.82_S8,74.125.19.82,2015-05-19 13:05:32+00:00,2015-05-19 13:05:32+00:00,1,1
74.125.19.82_S9,74.125.19.82,2015-05-19 16:05:39+00:00,2015-05-19 16:05:39+00:00,1,1
74.125.19.83_S1,74.125.19.83,2015-05-17 21:05:21+00:00,2015-05-17 21:05:21+00:00,1,1
74.125.19.83_S2,74.125.19.83,2015-05-19 02:05:37+00:00,2015-05-19 02:05:37+00:00,1,1
74.125.19.83_S3,74.125.19.83,2015-05-20 05:05:06+00:00,2015-05-20 05:05:06+00:00,1,1
74.125.19.84_S1,74.125.19.84,2015-05-18 03:05:10+00:00,2015-05-18 03:05:10+00:00,1,1
74.125.19.84_S2,74.125.19.84,2015-05-20 10:05:20+00:00,2015-05-20 10:05:20+00:00,1,1
74.125.40.16_S1,74.125.40.16,2015-05-17 12:05:20+00:00,2015-05-17 12:05:20+00:00,1,1
74.125.40.16_S2,74.125.40.16,2015-05-20 20:05:54+00:00,2015-05-20 20:05:54+00:00,1,1
74.125.40.17_S1,74.125.40.17,2015-05-17 17:05:52+00:00,2015-05-17 17:05:52+00:00,1,1
74.125.40.17_S2,74.125.40.17,2015-05-19 06:05:49+00:00,2015-05-19 06:05:49+00:00,1,1
74.125.40.17_S3,74.125.40.17,2015-05-19 21:05:23+00:00,2015-05-19 21:05:23+00:00,1,1
74.125.40.18_S1,74.125.40.18,2015-05-18 04:05:44+00:00,2015-05-18 04:05:44+00:00,1,1
74.125.40.19_S1,74.125.40.19,2015-05-18 10:05:01+00:00,2015-05-18 10:05:01+00:00,1,1
74.125.40.19_S2,74.125.40.19,2015-05-18 22:05:08+00:00,2015-05-18 22:05:08+00:00,1,1
74.125.40.19_S3,74.125.40.19,2015-05-20 15:05:11+00:00,2015-05-20 15:05:11+00:00,1,1
74.125.40.20_S1,74.125.40.20,2015-05-17 11:05:59+00:00,2015-05-17 11:05:59+00:00,1,1
74.125.40.20_S2,74.125.40.20,2015-05-20 15:05:48+00:00,2015-05-20 15:05:48+00:00,1,1
74.125.40.21_S1,74.125.40.21,2015-05-18 04:05:52+00:00,2015-05-18 04:05:52+00:00,1,1
74.125.40.21_S2,74.125.40.21,2015-05-18 05:05:52+00:00,2015-05-18 05:05:52+00:00,1,1
74.125.40.21_S3,74.125.40.21,2015-05-18 16:05:35+00:00,2015-05-18 16:05:35+00:00,1,1
74.125.40.22_S1,74.125.40.22,2015-05-17 13:05:28+00:00,2015-05-17 13:05:28+00:00,1,1
74.125.40.22_S2,74.125.40.22,2015-05-19 19:05:25+00:00,2015-05-19 19:05:25+00:00,1,1
74.125.40.22_S3,74.125.40.22,2015-05-20 01:05:37+00:00,2015-05-20 01:05:37+00:00,1,1
74.125.40.23_S1,74.125.40.23,2015-05-19 04:05:48+00:00,2015-05-19 04:05:48+00:00,1,1
74.207.228.17_S1,74.207.228.17,2015-05-18 06:05:51+00:00,2015-05-18 06:05:51+00:00,1,1
74.207.228.17_S2,74.207.228.17,2015-05-18 16:05:42+00:00,2015-05-18 16:05:42+00:00,1,1
74.208.16.115_S1,74.208.16.115,2015-05-19 04:05:49+00:00,2015-05-19 04:05:49+00:00,1,1
74.208.172.133_S1,74.208.172.133,2015-05-20 15:05:43+00:00,2015-05-20 15:05:43+00:00,1,1
74.208.180.23_S1,74.208.180.23,2015-05-17 16:05:50+00:00,2015-05-17 16:05:50+00:00,1,1
74.218.234.48_S1,74.218.234.48,2015-05-17 18:05:02+00:00,2015-05-17 18:05:41+00:00,6,6
74.221.220.196_S1,74.221.220.196,2015-05-18 12:05:32+00:00,2015-05-18 12:05:38+00:00,2,2
74.76.53.142_S1,74.76.53.142,2015-05-20 15:05:01+00:00,2015-05-20 15:05:57+00:00,6,6
74.80.168.244_S1,74.80.168.244,2015-05-19 01:05:02+00:00,2015-05-19 01:05:30+00:00,2,2
74.93.1.97_S1,74.93.1.97,2015-05-19 06:05:11+00:00,2015-05-19 06:05:11+00:00,1,1
75.127.15.68_S1,75.127.15.68,2015-05-20 02:05:32+00:00,2015-05-20 02:05:32+00:00,1,1
75.132.156.143_S1,75.132.156.143,2015-05-19 07:05:06+00:00,2015-05-19 07:05:57+00:00,6,6
75.134.169.174_S1,75.134.169.174,2015-05-17 17:05:08+00:00,2015-05-17 17:05:55+00:00,3,3
75.134.169.174_S2,75.134.169.174,2015-05-17 18:05:06+00:00,2015-05-17 18:05:41+00:00,3,3
75.144.62.181_S1,75.144.62.181,2015-05-18 11:05:01+00:00,2015-05-18 11:05:53+00:00,6,6
75.144.62.181_S2,75.144.62.181,2015-05-18 18:05:22+00:00,2015-05-18 18:05:43+00:00,5,5
75.161.167.75_S1,75.161.167.75,2015-05-18 20:05:19+00:00,2015-05-18 20:05:57+00:00,6,6
75.67.42.229_S1,75.67.42.229,2015-05-19 13:05:02+00:00,2015-05-19 13:05:53+00:00,6,6
75.67.42.229_S2,75.67.42.229,2015-05-19 14:05:50+00:00,2015-05-19 14:05:50+00:00,1,1
75.93.220.113_S1,75.93.220.113,2015-05-18 07:05:19+00:00,2015-05-18 07:05:19+00:00,1,1
75.97.9.59_S1,75.97.9.59,2015-05-17 13:05:00+00:00,2015-05-17 13:05:26+00:00,6,6
75.97.9.59_S2,75.97.9.59,2015-05-17 14:05:39+00:00,2015-05-17 14:05:39+00:00,1,1
75.97.9.59_S3,75.97.9.59,2015-05-17 19:05:12+00:00,2015-05-17 19:05:21+00:00,2,2
75.97.9.59_S4,75.97.9.59,2015-05-18 07:05:29+00:00,2015-05-18 07:05:59+00:00,5,5
75.97.9.59_S5,75.97.9.59,2015-05-18 08:05:00+00:00,2015-05-18 08:05:59+00:00,108,49
75.97.9.59_S6,75.97.9.59,2015-05-18 09:05:00+00:00,2015-05-18 09:05:59+00:00,84,51
75.97.9.59_S7,75.97.9.59,2015-05-19 00:05:03+00:00,2015-05-19 00:05:53+00:00,23,23
75.97.9.59_S8,75.97.9.59,2015-05-19 01:05:00+00:00,2015-05-19 01:05:59+00:00,44,30
76.103.82.13_S1,76.103.82.13,2015-05-17 22:05:17+00:00,2015-05-17 22:05:46+00:00,6,6
76.115.204.132_S1,76.115.204.132,2015-05-18 09:05:05+00:00,2015-05-18 09:05:50+00:00,6,6
76.14.236.249_S1,76.14.236.249,2015-05-18 06:05:14+00:00,2015-05-18 06:05:41+00:00,6,6
76.164.234.106_S1,76.164.234.106,2015-05-18 18:05:05+00:00,2015-05-18 18:05:15+00:00,2,2
76.167.133.189_S1,76.167.133.189,2015-05-18 18:05:14+00:00,2015-05-18 18:05:47+00:00,6,6
76.176.53.173_S1,76.176.53.173,2015-05-19 00:05:00+00:00,2015-05-19 00:05:52+00:00,7,7
76.2.185.161_S1,76.2.185.161,2015-05-18 13:05:00+00:00,2015-05-18 13:05:57+00:00,7,7
76.203.196.208_S1,76.203.196.208,2015-05-18 05:05:41+00:00,2015-05-18 05:05:41+00:00,1,1
76.21.44.161_S1,76.21.44.161,2015-05-20 20:05:39+00:00,2015-05-20 20:05:39+00:00,1,1
77.0.42.68_S1,77.0.42.68,2015-05-17 23:05:00+00:00,2015-05-17 23:05:52+00:00,5,5
77.0.42.68_S2,77.0.42.68,2015-05-18 00:05:08+00:00,2015-05-18 00:05:08+00:00,1,1
77.1.77.21_S1,77.1.77.21,2015-05-18 23:05:07+00:00,2015-05-18 23:05:57+00:00,6,6
77.11.205.74_S1,77.11.205.74,2015-05-19 05:05:23+00:00,2015-05-19 05:05:58+00:00,5,5
77.11.205.74_S2,77.11.205.74,2015-05-19 06:05:15+00:00,2015-05-19 06:05:15+00:00,1,1
77.125.123.137_S1,77.125.123.137,2015-05-17 21:05:30+00:00,2015-05-17 21:05:30+00:00,1,1
77.125.123.137_S2,77.125.123.137,2015-05-17 22:05:27+00:00,2015-05-17 22:05:27+00:00,1,1
77.175.189.215_S1,77.175.189.215,2015-05-17 19:05:10+00:00,2015-05-17 19:05:58+00:00,6,6
77.175.4.43_S1,77.175.4.43,2015-05-19 10:05:16+00:00,2015-05-19 10:05:59+00:00,6,6
77.185.166.237_S1,77.185.166.237,2015-05-18 23:05:42+00:00,2015-05-18 23:05:42+00:00,1,1
77.230.140.4_S1,77.230.140.4,2015-05-18 00:05:16+00:00,2015-05-18 00:05:49+00:00,2,2
77.231.200.120_S1,77.231.200.120,2015-05-20 00:05:47+00:00,2015-05-20 00:05:47+00:00,1,1
77.234.68.135_S1,77.234.68.135,2015-05-20 13:05:44+00:00,2015-05-20 13:05:44+00:00,1,1
77.234.68.135_S2,77.234.68.135,2015-05-20 15:05:44+00:00,2015-05-20 15:05:44+00:00,1,1
77.240.31.230_S1,77.240.31.230,2015-05-19 07:05:07+00:00,2015-05-19 07:05:54+00:00,6,6
77.241.193.88_S1,77.241.193.88,2015-05-19 18:05:01+00:00,2015-05-19 18:05:58+00:00,10,6
77.248.77.178_S1,77.248.77.178,2015-05-18 00:05:14+00:00,2015-05-18 00:05:47+00:00,6,6
78.128.48.215_S1,78.128.48.215,2015-05-17 23:05:11+00:00,2015-05-17 23:05:30+00:00,2,2
78.134.38.242_S1,78.134.38.242,2015-05-19 06:05:51+00:00,2015-05-19 06:05:51+00:00,1,1
78.145.242.171_S1,78.145.242.171,2015-05-18 07:05:04+00:00,2015-05-18 07:05:56+00:00,6,6
78.157.154.210_S1,78.157.154.210,2015-05-18 04:05:04+00:00,2015-05-18 04:05:59+00:00,17,17
78.157.30.184_S1,78.157.30.184,2015-05-19 16:05:39+00:00,2015-05-19 16:05:39+00:00,1,1
78.166.243.242_S1,78.166.243.242,2015-05-19 20:05:15+00:00,2015-05-19 20:05:15+00:00,1,1
78.171.202.100_S1,78.171.202.100,2015-05-20 15:05:03+00:00,2015-05-20 15:05:54+00:00,8,8
78.171.202.100_S2,78.171.202.100,2015-05-20 19:05:56+00:00,2015-05-20 19:05:56+00:00,1,1
78.173.140.106_S1,78.173.140.106,2015-05-19 09:05:53+00:00,2015-05-19 09:05:53+00:00,1,1
78.173.140.106_S2,78.173.140.106,2015-05-19 10:05:15+00:00,2015-05-19 10:05:15+00:00,1,1
78.173.140.106_S3,78.173.140.106,2015-05-19 11:05:57+00:00,2015-05-19 11:05:57+00:00,1,1
78.19.193.147_S1,78.19.193.147,2015-05-20 18:05:00+00:00,2015-05-20 18:05:50+00:00,6,6
78.193.126.4_S1,78.193.126.4,2015-05-17 22:05:11+00:00,2015-05-17 22:05:57+00:00,7,7
78.231.138.213_S1,78.231.138.213,2015-05-18 14:05:00+00:00,2015-05-18 14:05:07+00:00,2,2
78.26.132.172_S1,78.26.132.172,2015-05-19 22:05:25+00:00,2015-05-19 22:05:28+00:00,2,2
78.46.140.200_S1,78.46.140.200,2015-05-19 11:05:27+00:00,2015-05-19 11:05:39+00:00,2,2
78.47.134.185_S1,78.47.134.185,2015-05-20 18:05:41+00:00,2015-05-20 18:05:41+00:00,1,1
78.49.133.207_S1,78.49.133.207,2015-05-20 05:05:00+00:00,2015-05-20 05:05:59+00:00,7,7
78.57.150.9_S1,78.57.150.9,2015-05-20 17:05:14+00:00,2015-05-20 17:05:49+00:00,2,2
78.6.176.46_S1,78.6.176.46,2015-05-19 15:05:03+00:00,2015-05-19 15:05:50+00:00,6,6
78.73.74.252_S1,78.73.74.252,2015-05-18 04:05:09+00:00,2015-05-18 04:05:09+00:00,1,1
78.97.239.35_S1,78.97.239.35,2015-05-18 06:05:00+00:00,2015-05-18 06:05:49+00:00,6,6
79.101.87.86_S1,79.101.87.86,2015-05-19 17:05:27+00:00,2015-05-19 17:05:58+00:00,8,8
79.101.87.86_S2,79.101.87.86,2015-05-19 18:05:17+00:00,2015-05-19 18:05:57+00:00,8,6
79.103.41.39_S1,79.103.41.39,2015-05-18 11:05:34+00:00,2015-05-18 11:05:34+00:00,1,1
79.103.41.39_S2,79.103.41.39,2015-05-18 12:05:07+00:00,2015-05-18 12:05:59+00:00,11,11
79.114.119.129_S1,79.114.119.129,2015-05-18 02:05:09+00:00,2015-05-18 02:05:09+00:00,1,1
79.114.20.37_S1,79.114.20.37,2015-05-17 19:05:28+00:00,2015-05-17 19:05:36+00:00,2,2
79.116.60.76_S1,79.116.60.76,2015-05-18 04:05:40+00:00,2015-05-18 04:05:40+00:00,1,1
79.118.91.108_S1,79.118.91.108,2015-05-20 02:05:14+00:00,2015-05-20 02:05:40+00:00,2,1
79.148.255.215_S1,79.148.255.215,2015-05-20 10:05:11+00:00,2015-05-20 10:05:11+00:00,1,1
79.148.255.215_S2,79.148.255.215,2015-05-20 15:05:56+00:00,2015-05-20 15:05:56+00:00,1,1
79.164.36.106_S1,79.164.36.106,2015-05-18 02:05:26+00:00,2015-05-18 02:05:38+00:00,2,2
79.170.40.34_S1,79.170.40.34,2015-05-18 11:05:08+00:00,2015-05-18 11:05:08+00:00,1,1
79.170.40.34_S2,79.170.40.34,2015-05-18 22:05:18+00:00,2015-05-18 22:05:18+00:00,1,1
79.171.127.34_S1,79.171.127.34,2015-05-19 07:05:05+00:00,2015-05-19 07:05:47+00:00,6,6
